Date,Close,High,Low,Open,Volume
2013-01-02,22.144264221191406,22.23245539676245,21.76744195836408,21.847617005511076,52899300
2013-01-03,21.847614288330078,22.168312907821036,21.77545690779316,22.152277594543577,48294400
2013-01-04,21.438720703125,21.919769345989668,21.430703047335918,21.863647284677562,52521100
2013-01-07,21.398639678955078,21.550970592071916,21.358551389283367,21.46277941321793,37110400
2013-01-08,21.286388397216797,21.47880907859659,21.214231024002245,21.446738455296128,44703100
2013-01-09,21.406661987304688,21.44674875647302,21.29441628105136,21.422695777444687,49047900
2013-01-10,21.21424102783203,21.6311501520676,21.077945402167693,21.366573501920453,71431300
2013-01-11,21.510889053344727,21.591064122938626,21.06992846439667,21.238294734252825,55512100
2013-01-14,21.55898666381836,21.711319094939327,21.45476017676408,21.567004321162806,48324400
2013-01-15,21.815553665161133,21.87969494768255,21.510890219246114,21.510890219246114,48244500
2013-01-16,21.67925262451172,21.83158354489897,21.6551996495607,21.767443807574875,41077400
2013-01-17,21.847614288330078,22.023998146747196,21.69528187061751,21.799509877709347,51685900
2013-01-18,21.847614288330078,21.879684914884997,21.67924808655169,21.727352497172426,52167700
2013-01-22,21.767440795898438,22.00796592449445,21.64717899620631,21.887702595590568,58650600
2013-01-23,22.13624382019043,22.160295260905528,21.807527543916514,21.807527543916514,50387700
2013-01-24,22.15228843688965,22.50505785559706,22.02400892630739,22.20841206083023,101739300
2013-01-25,22.352724075317383,22.633336062001298,21.95986790564482,22.1122003891382,81847700
2013-01-28,22.37677574157715,22.633334732892177,22.256513905549753,22.456950808666146,56056500
2013-01-29,22.456951141357422,22.55315999991975,22.128234737713704,22.304618664552795,49242600
2013-01-30,22.328659057617188,22.601253218575405,22.25650168976287,22.456938482866775,43580500
2013-01-31,22.007970809936523,22.424878372802397,21.967882514998973,22.28056509866349,50530000
2013-02-01,22.392812728881836,22.48902159318548,22.088147757091534,22.184358150607505,55565900
2013-02-04,21.999956130981445,22.46496971076139,21.98392081083434,22.344707868082704,50540000
2013-02-05,22.048057556152344,22.176337041414808,21.935813388850708,22.144267934705237,35410400
2013-02-06,21.91977882385254,22.080128950544825,21.847621419762227,21.951847931663714,41889600
2013-02-07,21.871673583984375,21.959864774093816,21.72735878117172,21.927795667475497,38028300
2013-02-08,22.088144302368164,22.216423787517527,21.895725074644112,21.9277957105375,33318500
2013-02-11,22.33669090270996,22.38479533543509,22.048061247934506,22.168323094353497,32247700
2013-02-12,22.352724075317383,22.448934467316437,22.248497552429683,22.352724075317383,35990900
2013-02-13,22.472978591918945,22.53711831823932,22.35271526700801,22.392803551715552,41715600
2013-02-14,22.480993270874023,22.497027053421398,22.344696179346617,22.384782929532296,32663200
2013-02-15,22.456951141357422,22.57721297916645,22.35272309383396,22.481004120604123,49650900
2013-02-19,22.67520523071289,22.707541380219823,22.473108921911983,22.537779679053372,38781400
2013-02-20,22.529701232910156,22.796468346799667,22.497365077591304,22.739880074991678,44110200
2013-02-21,22.22251319885254,22.424609537374522,22.012332821764954,22.424609537374522,49078500
2013-02-22,22.440780639648438,22.440780639648438,22.214432154916604,22.37610986427833,31425900
2013-02-25,22.12550926208496,22.6752100435245,22.12550926208496,22.610539272656744,48011800
2013-02-26,22.12550926208496,22.311437535595665,22.101257144807253,22.13359175930473,49923300
2013-02-27,22.48119354248047,22.63478717287787,22.09316898956625,22.16592378597173,36394700
2013-02-28,22.473112106323242,22.610537677455785,22.424609417062545,22.537782872628398,35840200
2013-03-01,22.59437370300293,22.618624279445353,22.24676771651475,22.408443879664762,34849700
2013-03-04,22.756052017211914,22.756052017211914,22.39227945933345,22.51353697862627,38157500
2013-03-05,22.91773223876953,23.071325935636,22.764138541903066,22.8692295341334,41432200
2013-03-06,22.707548141479492,22.820721614706645,22.456949075673823,22.80455353513907,51448500
2013-03-07,22.747962951660156,22.86113794762143,22.64287353598826,22.723712378282695,29196700
