Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,PG,V,XOM
2013-01-22,15.244693756103516,13.509499549865723,17.43474006652832,49.986331939697266,32.66023635864258,21.767440795898438,0.2790220379829407,48.054351806640625,36.10432815551758,52.98030471801758
2013-01-23,15.523755073547363,13.405500411987305,18.392959594726562,50.09634780883789,32.44267654418945,22.13624382019043,0.279482901096344,48.562721252441406,36.10432815551758,52.852115631103516
2013-01-24,13.605672836303711,13.67300033569336,18.708234786987305,50.26828384399414,32.54092788696289,22.15228843688965,0.280865341424942,48.377227783203125,36.22010040283203,53.23088455200195
2013-01-25,13.284934997558594,14.19950008392334,18.694839477539062,50.8321647644043,33.09532165527344,22.352724075317383,0.2859342694282532,50.3214111328125,36.28366470336914,53.45230484008789
2013-01-28,13.585436820983887,13.802000045776367,18.621912002563477,50.6258659362793,32.73039627075195,22.37677574157715,0.2905423939228058,50.67862319946289,35.49143981933594,53.09103775024414
2013-01-29,13.840335845947266,13.017499923706055,18.69508934020996,51.16912078857422,33.067256927490234,22.456951141357422,0.2843213379383087,51.523616790771484,35.561805725097656,53.46978759765625
2013-01-30,13.796847343444824,13.637999534606934,18.698808670043945,50.949066162109375,33.07426834106445,22.328659057617188,0.2838606536388397,51.57855987548828,35.18724822998047,52.834632873535156
2013-01-31,13.75637435913086,13.274999618530273,18.744943618774414,50.8321647644043,33.01811599731445,22.007970809936523,0.2824782431125641,51.63352584838867,35.845542907714844,52.42673110961914
2013-02-01,13.699899673461914,13.25,19.238813400268555,51.01097106933594,33.57953643798828,22.392812728881836,0.2850126028060913,52.1556396484375,35.993106842041016,52.46751403808594
2013-02-04,13.358625411987305,12.99899959564209,18.827543258666992,50.96284103393555,33.46024703979492,21.999956130981445,0.2801741063594818,51.69534683227539,35.55952835083008,51.94890594482422
2013-02-05,13.827350616455078,13.344499588012695,18.994234085083008,51.3410530090332,34.23919677734375,22.048057556152344,0.286625474691391,52.00448989868164,36.21328353881836,52.29269027709961
2013-02-06,13.812553405761719,13.111000061035156,19.104124069213867,51.84303665161133,34.112876892089844,21.91977882385254,0.2843213379383087,52.31364822387695,36.50613021850586,52.321842193603516
2013-02-07,14.223247528076172,13.011500358581543,19.197885513305664,51.61609649658203,33.84620666503906,21.871673583984375,0.28316929936408997,52.31364822387695,35.652610778808594,51.75299835205078
2013-02-08,14.428601264953613,13.09749984741211,19.48116111755371,51.90491485595703,34.12691879272461,22.088144302368164,0.2850126028060913,52.038848876953125,35.820587158203125,51.964111328125
2013-02-11,14.57896900177002,12.86050033569336,19.407989501953125,51.856788635253906,34.147972106933594,22.33669090270996,0.2882383465766907,52.0800666809082,35.48690414428711,51.77059555053711
2013-02-12,14.213533401489258,12.9350004196167,19.365320205688477,52.12498092651367,34.48480987548828,22.352724075317383,0.2863949239253998,52.196834564208984,35.59359359741211,51.876136779785156
2013-02-13,14.186495780944824,13.47350025177002,19.418901443481445,52.028709411621094,34.16200256347656,22.472978591918945,0.2850126028060913,52.595298767089844,35.20686721801758,51.99930953979492
2013-02-14,14.173738479614258,13.461999893188477,19.541933059692383,52.131858825683594,34.540958404541016,22.480993270874023,0.29330727458000183,52.74644470214844,35.48210906982422,51.91132354736328
