Date,Close,High,Low,Open,Volume
2013-01-02,16.581403732299805,16.76170582486638,16.357915654650395,16.726068314487094,560518000
2013-01-03,16.37210464477539,16.600728199945454,16.338883301053652,16.546667910703256,352965200
2013-01-04,15.916069030761719,16.267310178110232,15.880733139391074,16.217175728983257,594333600
2013-01-07,15.82244873046875,15.9855345168026,15.559697257479101,15.7650657984686,484156400
2013-01-08,15.865025520324707,16.06375036014179,15.742409610256086,15.982810730314986,458707200
2013-01-09,15.61707592010498,15.855967370143448,15.583551341990933,15.78016166185468,407604400
2013-01-10,15.810667037963867,15.968014006071447,15.569357815394058,15.962880076150723,601146000
2013-01-11,15.713724136352539,15.865333974348712,15.675065619622298,15.734864706228342,350506800
2013-01-14,15.153485298156738,15.327142112488126,15.055632572023544,15.181571101548268,734207600
2013-01-15,14.675400733947754,15.070131071965049,14.598688562957516,15.049292123053254,876772400
2013-01-16,15.28455924987793,15.385734604338001,14.874125508198995,14.93875528203548,690804800
2013-01-17,15.181570053100586,15.42529538967642,15.161940798884212,15.412006529734866,453678400
2013-01-18,15.10063362121582,15.167679547645188,14.991908186875047,15.055934724007942,472922800
2013-01-22,15.244693756103516,15.338619024169095,14.998855459810697,15.238351748066254,461546400
2013-01-23,15.523755073547363,15.553352189526066,15.244695399375415,15.366708098690998,861509600
2013-01-24,13.605672836303711,14.065637811502683,13.598121136421598,13.892584205404505,1460852400
2013-01-25,13.284934997558594,13.778725382157667,13.137552648966906,13.641612507098234,1208026400
2013-01-28,13.585436820983887,13.687517026738272,13.163525519151923,13.223022170857035,785517600
2013-01-29,13.840335845947266,13.898625229640379,13.654598214342514,13.847282700469147,571158000
2013-01-30,13.796847343444824,13.971109044866965,13.726478784197454,13.801981274041788,417155200
2013-01-31,13.75637435913086,13.870836952617335,13.740972570877297,13.80137487146455,319334400
2013-02-01,13.699899673461914,13.87687913052377,13.540739776409712,13.865704808316412,539484400
2013-02-04,13.358625411987305,13.769966433150449,13.348960784705218,13.708657663521045,477117200
2013-02-05,13.827350616455078,13.88473353973243,13.355606438072613,13.410874820708072,573347600
2013-02-06,13.812553405761719,14.08889373298492,13.668492044249106,13.785975675710276,593706400
2013-02-07,14.223247528076172,14.277317880015966,13.794927083175674,14.072272670688635,704580800
2013-02-08,14.428601264953613,14.544946076929437,14.224161131498166,14.39883165887739,633158400
2013-02-11,14.57896900177002,14.73116065016295,14.37605058933076,14.474775371832848,517490400
2013-02-12,14.213533401489258,14.653396874746209,14.208672924061739,14.566213277631784,609053200
2013-02-13,14.186495780944824,14.38789732995661,14.071366074094952,14.192571377035243,475207600
